Date,Exchange Rate
01.01.2019,1.20581
02.01.2019,1.20189
03.01.2019,1.20085
04.01.2019,1.20812
05.01.2019,1.20812
06.01.2019,1.20812
07.01.2019,1.21935
08.01.2019,1.21919
09.01.2019,1.22377
10.01.2019,1.22003
11.01.2019,1.22469
12.01.2019,1.22469
13.01.2019,1.22469
14.01.2019,1.22661
15.01.2019,1.23132
16.01.2019,1.2321
17.01.2019,1.23047
18.01.2019,1.23396
19.01.2019,1.23396
20.01.2019,1.23396
21.01.2019,1.23093
22.01.2019,1.2283
23.01.2019,1.22746
24.01.2019,1.22492
25.01.2019,1.22707
26.01.2019,1.22707
27.01.2019,1.22707
28.01.2019,1.22908
29.01.2019,1.22592
30.01.2019,1.23124
31.01.2019,1.23889
01.02.2019,1.23873
02.02.2019,1.23873
03.02.2019,1.23873
04.02.2019,1.23381
05.02.2019,1.24014
06.02.2019,1.22484
07.02.2019,1.22592
08.02.2019,1.22194
09.02.2019,1.22194
10.02.2019,1.22194
11.02.2019,1.22369
12.02.2019,1.22807
13.02.2019,1.23008
14.02.2019,1.23412
15.02.2019,1.23505
16.02.2019,1.23505
17.02.2019,1.23505
18.02.2019,1.23591
19.02.2019,1.23155
20.02.2019,1.23443
21.02.2019,1.22477
22.02.2019,1.2283
23.02.2019,1.2283
24.02.2019,1.2283
25.02.2019,1.23544
26.02.2019,1.23031
27.02.2019,1.22939
28.02.2019,1.22331
01.03.2019,1.22239
02.03.2019,1.22239
03.03.2019,1.22239
04.03.2019,1.22239
05.03.2019,1.2211
06.03.2019,1.21692
07.03.2019,1.22133
08.03.2019,1.22515
09.03.2019,1.22515
10.03.2019,1.22515
11.03.2019,1.22738
12.03.2019,1.22807
13.03.2019,1.22201
14.03.2019,1.22011
15.03.2019,1.22331
16.03.2019,1.22331
17.03.2019,1.22331
18.03.2019,1.22385
19.03.2019,1.22346
20.03.2019,1.22247
21.03.2019,1.22354
22.03.2019,1.2283
23.03.2019,1.2283
24.03.2019,1.2283
25.03.2019,1.22769
26.03.2019,1.23537
27.03.2019,1.23101
28.03.2019,1.23396
29.03.2019,1.23622
30.03.2019,1.23622
31.03.2019,1.23622
01.04.2019,1.23983
02.04.2019,1.23654
03.04.2019,1.23834
04.04.2019,1.23936
05.04.2019,1.23889
06.04.2019,1.23889
07.04.2019,1.23889
08.04.2019,1.23607
09.04.2019,1.23936
10.04.2019,1.23904
11.04.2019,1.24101
12.04.2019,1.24014
13.04.2019,1.24014
14.04.2019,1.24014
15.04.2019,1.24093
16.04.2019,1.24046
17.04.2019,1.2448
18.04.2019,1.24425
19.04.2019,1.24425
20.04.2019,1.24425
21.04.2019,1.24425
22.04.2019,1.24425
23.04.2019,1.23677
24.04.2019,1.22838
25.04.2019,1.22962
26.04.2019,1.22962
27.04.2019,1.22962
28.04.2019,1.22962
29.04.2019,1.22962
30.04.2019,1.22923
01.05.2019,1.22923
02.05.2019,1.22469
03.05.2019,1.22676
04.05.2019,1.22676
05.05.2019,1.22676
06.05.2019,1.22676
07.05.2019,1.22669
08.05.2019,1.22339
09.05.2019,1.21889
10.05.2019,1.2179
11.05.2019,1.2179
12.05.2019,1.2179
13.05.2019,1.21164
14.05.2019,1.21014
15.05.2019,1.20984
16.05.2019,1.20633
17.05.2019,1.2044
18.05.2019,1.2044
19.05.2019,1.2044
20.05.2019,1.21172
21.05.2019,1.20559
22.05.2019,1.20574
23.05.2019,1.20738
24.05.2019,1.20738
25.05.2019,1.20738
26.05.2019,1.20738
27.05.2019,1.20969
28.05.2019,1.21014
29.05.2019,1.2136
30.05.2019,1.21495
31.05.2019,1.21209
01.06.2019,1.21209
02.06.2019,1.21209
03.06.2019,1.21654
04.06.2019,1.2136
05.06.2019,1.21375
06.06.2019,1.21239
07.06.2019,1.20932
08.06.2019,1.20932
09.06.2019,1.20932
10.06.2019,1.2047
11.06.2019,1.20189
12.06.2019,1.20048
13.06.2019,1.19725
14.06.2019,1.19813
15.06.2019,1.19813
16.06.2019,1.19813
17.06.2019,1.19586
18.06.2019,1.1963
19.06.2019,1.19967
20.06.2019,1.1982
21.06.2019,1.1936
22.06.2019,1.1936
23.06.2019,1.1936
24.06.2019,1.19367
25.06.2019,1.19689
