Date,Exchange Rate
01.01.2019,0.015541
02.01.2019,0.0157373
03.01.2019,0.0160038
04.01.2019,0.0158752
05.01.2019,0.0158752
06.01.2019,0.0158752
07.01.2019,0.0157856
08.01.2019,0.0157145
09.01.2019,0.0156843
10.01.2019,0.0156843
11.01.2019,0.0156579
12.01.2019,0.0156579
13.01.2019,0.0156579
14.01.2019,0.0157817
15.01.2019,0.0157703
16.01.2019,0.0157843
17.01.2019,0.0157792
18.01.2019,0.0156742
19.01.2019,0.0156742
20.01.2019,0.0156742
21.01.2019,0.0156969
22.01.2019,0.0157411
23.01.2019,0.0156843
24.01.2019,0.0157183
25.01.2019,0.0156818
26.01.2019,0.0156818
27.01.2019,0.0156818
28.01.2019,0.0156542
29.01.2019,0.0156429
30.01.2019,0.0156366
31.01.2019,0.0156705
01.02.2019,0.0156579
02.02.2019,0.0156579
03.02.2019,0.0156579
04.02.2019,0.0155508
05.02.2019,0.0155731
06.02.2019,0.0156404
07.02.2019,0.0157208
08.02.2019,0.0157007
09.02.2019,0.0157007
10.02.2019,0.0157007
11.02.2019,0.0156931
12.02.2019,0.0156843
13.02.2019,0.0156229
14.02.2019,0.0156316
15.02.2019,0.0157158
16.02.2019,0.0157158
17.02.2019,0.0157158
18.02.2019,0.0156179
19.02.2019,0.0156354
20.02.2019,0.0155707
21.02.2019,0.0155595
22.02.2019,0.0155769
23.02.2019,0.0155769
24.02.2019,0.0155769
25.02.2019,0.0155533
26.02.2019,0.0155311
27.02.2019,0.0155348
28.02.2019,0.0154684
01.03.2019,0.0153579
02.03.2019,0.0153579
03.03.2019,0.0153579
04.03.2019,0.0153579
05.03.2019,0.0154245
06.03.2019,0.0154733
07.03.2019,0.0155262
08.03.2019,0.0156818
09.03.2019,0.0156818
10.03.2019,0.0156818
11.03.2019,0.0156579
12.03.2019,0.0156129
13.03.2019,0.015536
14.03.2019,0.0155114
15.03.2019,0.0155028
16.03.2019,0.0155028
17.03.2019,0.0155028
18.03.2019,0.0154562
19.03.2019,0.0154501
20.03.2019,0.0154452
21.03.2019,0.0155323
22.03.2019,0.0156969
23.03.2019,0.0156969
24.03.2019,0.0156969
25.03.2019,0.0156906
26.03.2019,0.0156818
27.03.2019,0.0157196
28.03.2019,0.0157525
29.03.2019,0.0157158
30.03.2019,0.0157158
31.03.2019,0.0157158
01.04.2019,0.0156868
02.04.2019,0.0156805
03.04.2019,0.0156092
04.04.2019,0.0156454
05.04.2019,0.0155918
06.04.2019,0.0155918
07.04.2019,0.0155918
08.04.2019,0.0156017
09.04.2019,0.0155831
10.04.2019,0.0155992
11.04.2019,0.0156092
12.04.2019,0.0154294
13.04.2019,0.0154294
14.04.2019,0.0154294
15.04.2019,0.0154416
16.04.2019,0.0154501
17.04.2019,0.0154599
18.04.2019,0.0155397
19.04.2019,0.0155397
20.04.2019,0.0155397
21.04.2019,0.0155397
22.04.2019,0.0155397
23.04.2019,0.0155447
24.04.2019,0.0156042
25.04.2019,0.0157158
26.04.2019,0.0157158
27.04.2019,0.0157158
28.04.2019,0.0157158
29.04.2019,0.0157158
30.04.2019,0.0156554
01.05.2019,0.0156554
02.05.2019,0.0156454
03.05.2019,0.0157221
04.05.2019,0.0157221
05.05.2019,0.0157221
06.05.2019,0.0157221
07.05.2019,0.0158072
08.05.2019,0.0158611
09.05.2019,0.0159127
10.05.2019,0.0158688
11.05.2019,0.0158688
12.05.2019,0.0158688
13.05.2019,0.0158933
14.05.2019,0.0159011
15.05.2019,0.0159999
16.05.2019,0.0159257
17.05.2019,0.0159868
18.05.2019,0.0159868
