Date,Exchange Rate
01.01.2008,1.33122
02.01.2008,1.33158
03.01.2008,1.32572
04.01.2008,1.32806
05.01.2008,1.32806
06.01.2008,1.32806
07.01.2008,1.32842
08.01.2008,1.33004
09.01.2008,1.33231
10.01.2008,1.33394
11.01.2008,1.32222
12.01.2008,1.32222
13.01.2008,1.32222
14.01.2008,1.31308
15.01.2008,1.31387
16.01.2008,1.32222
17.01.2008,1.33131
18.01.2008,1.33285
19.01.2008,1.33285
20.01.2008,1.33285
21.01.2008,1.35052
22.01.2008,1.34941
23.01.2008,1.342
24.01.2008,1.33385
25.01.2008,1.33004
26.01.2008,1.33004
27.01.2008,1.33004
28.01.2008,1.32554
29.01.2008,1.32392
30.01.2008,1.32061
31.01.2008,1.31529
01.02.2008,1.31361
02.02.2008,1.31361
03.02.2008,1.31361
04.02.2008,1.31892
05.02.2008,1.33158
06.02.2008,1.33769
07.02.2008,1.34246
08.02.2008,1.34764
09.02.2008,1.34764
10.02.2008,1.34764
11.02.2008,1.34495
12.02.2008,1.34532
13.02.2008,1.3409
14.02.2008,1.33723
15.02.2008,1.33285
16.02.2008,1.33285
17.02.2008,1.33285
18.02.2008,1.33631
19.02.2008,1.32671
20.02.2008,1.33449
21.02.2008,1.32725
22.02.2008,1.31723
23.02.2008,1.31723
24.02.2008,1.31723
25.02.2008,1.31999
26.02.2008,1.31493
27.02.2008,1.30007
28.02.2008,1.29345
29.02.2008,1.28953
01.03.2008,1.28953
02.03.2008,1.28953
03.03.2008,1.28953
04.03.2008,1.28622
05.03.2008,1.28707
06.03.2008,1.27673
07.03.2008,1.26862
08.03.2008,1.26862
09.03.2008,1.26862
10.03.2008,1.27499
11.03.2008,1.27175
12.03.2008,1.2637
13.03.2008,1.25559
14.03.2008,1.25688
15.03.2008,1.25688
16.03.2008,1.25688
17.03.2008,1.24022
18.03.2008,1.24014
19.03.2008,1.24639
20.03.2008,1.26813
21.03.2008,1.26813
22.03.2008,1.26813
23.03.2008,1.26813
24.03.2008,1.26813
25.03.2008,1.25623
26.03.2008,1.24496
27.03.2008,1.23896
28.03.2008,1.23818
29.03.2008,1.23818
30.03.2008,1.23818
31.03.2008,1.23693
01.04.2008,1.24893
02.04.2008,1.25117
03.04.2008,1.25971
04.04.2008,1.24401
05.04.2008,1.24401
06.04.2008,1.24401
07.04.2008,1.24631
08.04.2008,1.24623
09.04.2008,1.24369
10.04.2008,1.23202
11.04.2008,1.23529
12.04.2008,1.23529
13.04.2008,1.23529
14.04.2008,1.23248
15.04.2008,1.23568
16.04.2008,1.22792
17.04.2008,1.23225
18.04.2008,1.23944
19.04.2008,1.23944
20.04.2008,1.23944
21.04.2008,1.23024
22.04.2008,1.22769
23.04.2008,1.22699
24.04.2008,1.2403
25.04.2008,1.25406
26.04.2008,1.25406
27.04.2008,1.25406
28.04.2008,1.25406
29.04.2008,1.25607
30.04.2008,1.25858
01.05.2008,1.25858
02.05.2008,1.25858
03.05.2008,1.25858
04.05.2008,1.25858
05.05.2008,1.25858
06.05.2008,1.25858
07.05.2008,1.26755
08.05.2008,1.27441
09.05.2008,1.26525
10.05.2008,1.26525
11.05.2008,1.26525
12.05.2008,1.26755
13.05.2008,1.26403
14.05.2008,1.26681
15.05.2008,1.26395
16.05.2008,1.26199
17.05.2008,1.26199
18.05.2008,1.26199
19.05.2008,1.25559
20.05.2008,1.25061
21.05.2008,1.24156
22.05.2008,1.2414
23.05.2008,1.24243
24.05.2008,1.24243
25.05.2008,1.24243
26.05.2008,1.24093
27.05.2008,1.24101
28.05.2008,1.24925
29.05.2008,1.25769
30.05.2008,1.26117
31.05.2008,1.26117
01.06.2008,1.26117
02.06.2008,1.26012
03.06.2008,1.2543
04.06.2008,1.2646
05.06.2008,1.26985
06.06.2008,1.25398
07.06.2008,1.25398
08.06.2008,1.25398
09.06.2008,1.23912
10.06.2008,1.25971
11.06.2008,1.26061
12.06.2008,1.26862
13.06.2008,1.27532
14.06.2008,1.27532
15.06.2008,1.27532
16.06.2008,1.26517
17.06.2008,1.2637
18.06.2008,1.2624
19.06.2008,1.26337
20.06.2008,1.25293
21.06.2008,1.25293
22.06.2008,1.25293
23.06.2008,1.26012
24.06.2008,1.25631
25.06.2008,1.25382
26.06.2008,1.2433
27.06.2008,1.24195
28.06.2008,1.24195
29.06.2008,1.24195
30.06.2008,1.24069
01.07.2008,1.23983
02.07.2008,1.2374
03.07.2008,1.23124
04.07.2008,1.24806
05.07.2008,1.24806
06.07.2008,1.24806
07.07.2008,1.24965
08.07.2008,1.24678
09.07.2008,1.24456
10.07.2008,1.24512
11.07.2008,1.23513
12.07.2008,1.23513
13.07.2008,1.23513
14.07.2008,1.2342
15.07.2008,1.22316
16.07.2008,1.23101
17.07.2008,1.23404
18.07.2008,1.23661
19.07.2008,1.23661
