Date,Exchange Rate
01.01.2011,1.5678
02.01.2011,1.5678
03.01.2011,1.56906
04.01.2011,1.54379
05.01.2011,1.55015
06.01.2011,1.54282
07.01.2011,1.56316
08.01.2011,1.56316
09.01.2011,1.56316
10.01.2011,1.56981
11.01.2011,1.55992
12.01.2011,1.54954
13.01.2011,1.52525
14.01.2011,1.51439
15.01.2011,1.51439
16.01.2011,1.51439
17.01.2011,1.52157
18.01.2011,1.52656
19.01.2011,1.50866
20.01.2011,1.51933
21.01.2011,1.50298
22.01.2011,1.50298
23.01.2011,1.50298
24.01.2011,1.50576
25.01.2011,1.51956
26.01.2011,1.51357
27.01.2011,1.51146
28.01.2011,1.51123
29.01.2011,1.51123
30.01.2011,1.51123
31.01.2011,1.51721
01.02.2011,1.50983
02.02.2011,1.51357
03.02.2011,1.50599
04.02.2011,1.50983
05.02.2011,1.50983
06.02.2011,1.50983
07.02.2011,1.50994
08.02.2011,1.50102
09.02.2011,1.4871
10.02.2011,1.49243
11.02.2011,1.48585
12.02.2011,1.48585
13.02.2011,1.48585
14.02.2011,1.497
15.02.2011,1.49027
16.02.2011,1.49608
17.02.2011,1.50762
18.02.2011,1.50762
19.02.2011,1.50762
20.02.2011,1.50762
21.02.2011,1.50913
22.02.2011,1.52276
23.02.2011,1.52169
24.02.2011,1.53422
25.02.2011,1.52811
26.02.2011,1.52811
27.02.2011,1.52811
28.02.2011,1.52323
01.03.2011,1.52217
02.03.2011,1.52811
03.03.2011,1.52811
04.03.2011,1.52811
05.03.2011,1.52811
06.03.2011,1.52811
07.03.2011,1.50913
08.03.2011,1.51041
09.03.2011,1.5138
10.03.2011,1.5145
11.03.2011,1.52299
12.03.2011,1.52299
13.03.2011,1.52299
14.03.2011,1.51134
15.03.2011,1.53326
16.03.2011,1.53338
17.03.2011,1.54917
18.03.2011,1.53302
19.03.2011,1.53302
20.03.2011,1.53302
21.03.2011,1.52371
22.03.2011,1.52288
23.03.2011,1.53447
24.03.2011,1.52597
25.03.2011,1.51439
26.03.2011,1.51439
27.03.2011,1.51439
28.03.2011,1.51521
29.03.2011,1.50948
30.03.2011,1.5053
31.03.2011,1.50391
01.04.2011,1.49769
02.04.2011,1.49769
03.04.2011,1.49769
04.04.2011,1.48959
05.04.2011,1.49403
06.04.2011,1.49334
07.04.2011,1.49095
08.04.2011,1.48585
09.04.2011,1.48585
10.04.2011,1.48585
11.04.2011,1.4897
12.04.2011,1.50252
13.04.2011,1.50506
14.04.2011,1.51862
15.04.2011,1.5165
16.04.2011,1.5165
17.04.2011,1.5165
18.04.2011,1.52549
19.04.2011,1.52299
20.04.2011,1.51099
21.04.2011,1.52193
22.04.2011,1.52193
23.04.2011,1.52193
24.04.2011,1.52193
25.04.2011,1.52193
26.04.2011,1.52442
27.04.2011,1.51779
28.04.2011,1.50983
29.04.2011,1.52004
30.04.2011,1.52004
01.05.2011,1.52004
02.05.2011,1.52134
03.05.2011,1.53038
04.05.2011,1.52489
05.05.2011,1.53639
06.05.2011,1.53639
07.05.2011,1.53639
08.05.2011,1.53639
09.05.2011,1.55015
10.05.2011,1.552
11.05.2011,1.54477
12.05.2011,1.55422
13.05.2011,1.54404
14.05.2011,1.54404
15.05.2011,1.54404
16.05.2011,1.55942
17.05.2011,1.55806
18.05.2011,1.55905
19.05.2011,1.55028
20.05.2011,1.56755
21.05.2011,1.56755
22.05.2011,1.56755
23.05.2011,1.56755
24.05.2011,1.56755
25.05.2011,1.58701
26.05.2011,1.58457
27.05.2011,1.60038
28.05.2011,1.60038
29.05.2011,1.60038
30.05.2011,1.61013
31.05.2011,1.59334
01.06.2011,1.60551
02.06.2011,1.60749
03.06.2011,1.60353
04.06.2011,1.60353
05.06.2011,1.60353
06.06.2011,1.59855
07.06.2011,1.59829
08.06.2011,1.59999
09.06.2011,1.59764
10.06.2011,1.60445
11.06.2011,1.60445
12.06.2011,1.60445
13.06.2011,1.62674
14.06.2011,1.61425
15.06.2011,1.60788
16.06.2011,1.63558
17.06.2011,1.61599
18.06.2011,1.61599
19.06.2011,1.61599
20.06.2011,1.62458
21.06.2011,1.61279
22.06.2011,1.61519
23.06.2011,1.6349
24.06.2011,1.64328
25.06.2011,1.64328
26.06.2011,1.64328
27.06.2011,1.65063
28.06.2011,1.64577
29.06.2011,1.62498
30.06.2011,1.62027
01.07.2011,1.59438
02.07.2011,1.59438
03.07.2011,1.59438
04.07.2011,1.58701
05.07.2011,1.60143
06.07.2011,1.62188
07.07.2011,1.6231
08.07.2011,1.61612
09.07.2011,1.61612
10.07.2011,1.61612
11.07.2011,1.66951
12.07.2011,1.67882
13.07.2011,1.67236
14.07.2011,1.6897
15.07.2011,1.68941
16.07.2011,1.68941
17.07.2011,1.68941
18.07.2011,1.70294
19.07.2011,1.68504
20.07.2011,1.67854
21.07.2011,1.67308
22.07.2011,1.65903
23.07.2011,1.65903
24.07.2011,1.65903
25.07.2011,1.69146
26.07.2011,1.68171
27.07.2011,1.6881
28.07.2011,1.71009
29.07.2011,1.71294
30.07.2011,1.71294
31.07.2011,1.71294
01.08.2011,1.73543
02.08.2011,1.77014
03.08.2011,1.77448
04.08.2011,1.77609
05.08.2011,1.80311
06.08.2011,1.80311
07.08.2011,1.80311
08.08.2011,1.80277
09.08.2011,1.84617
10.08.2011,1.87143
11.08.2011,1.86287
12.08.2011,1.78062
13.08.2011,1.78062
14.08.2011,1.78062
15.08.2011,1.72563
16.08.2011,1.74706
17.08.2011,1.71534
18.08.2011,1.71414
19.08.2011,1.72472
20.08.2011,1.72472
21.08.2011,1.72472
22.08.2011,1.72457
23.08.2011,1.71414
24.08.2011,1.71519
25.08.2011,1.70576
26.08.2011,1.70696
27.08.2011,1.70696
28.08.2011,1.70696
29.08.2011,1.65412
30.08.2011,1.65258
31.08.2011,1.67595
01.09.2011,1.71309
02.09.2011,1.75694
03.09.2011,1.75694
04.09.2011,1.75694
05.09.2011,1.75694
06.09.2011,1.75694
07.09.2011,1.62283
08.09.2011,1.61173
09.09.2011,1.60775
10.09.2011,1.60775
11.09.2011,1.60775
12.09.2011,1.62242
13.09.2011,1.62485
14.09.2011,1.62539
15.09.2011,1.62148
16.09.2011,1.62202
17.09.2011,1.62202
18.09.2011,1.62202
19.09.2011,1.62162
20.09.2011,1.62121
21.09.2011,1.60209
22.09.2011,1.60209
23.09.2011,1.60209
24.09.2011,1.60209
25.09.2011,1.60209
26.09.2011,1.60235
27.09.2011,1.59895
28.09.2011,1.60248
29.09.2011,1.60222
30.09.2011,1.60709
01.10.2011,1.60709
02.10.2011,1.60709
03.10.2011,1.61106
04.10.2011,1.60722
05.10.2011,1.59464
06.10.2011,1.58804
07.10.2011,1.58175
08.10.2011,1.58175
09.10.2011,1.58175
10.10.2011,1.58675
11.10.2011,1.57983
12.10.2011,1.58149
13.10.2011,1.58559
14.10.2011,1.57881
15.10.2011,1.57881
16.10.2011,1.57881
17.10.2011,1.58175
18.10.2011,1.58392
19.10.2011,1.57373
20.10.2011,1.58213
21.10.2011,1.5892
22.10.2011,1.5892
23.10.2011,1.5892
24.10.2011,1.5927
25.10.2011,1.59621
26.10.2011,1.60406
27.10.2011,1.60143
28.10.2011,1.6017
29.10.2011,1.6017
30.10.2011,1.6017
31.10.2011,1.60432
01.11.2011,1.60656
02.11.2011,1.60762
03.11.2011,1.60894
04.11.2011,1.60091
05.11.2011,1.60091
06.11.2011,1.60091
07.11.2011,1.58469
08.11.2011,1.57958
09.11.2011,1.58727
10.11.2011,1.58817
11.11.2011,1.58239
12.11.2011,1.58239
13.11.2011,1.58239
14.11.2011,1.58136
15.11.2011,1.57665
16.11.2011,1.57932
17.11.2011,1.57894
18.11.2011,1.58009
19.11.2011,1.58009
20.11.2011,1.58009
21.11.2011,1.58047
22.11.2011,1.58367
23.11.2011,1.58946
24.11.2011,1.59425
25.11.2011,1.59621
26.11.2011,1.59621
27.11.2011,1.59621
28.11.2011,1.58894
29.11.2011,1.59244
