Date,Exchange Rate
01.01.2018,1.67136
02.01.2018,1.66908
03.01.2018,1.66652
04.01.2018,1.6627
05.01.2018,1.66355
06.01.2018,1.66355
07.01.2018,1.66355
08.01.2018,1.67036
09.01.2018,1.6678
10.01.2018,1.66809
11.01.2018,1.66652
12.01.2018,1.65931
13.01.2018,1.65931
14.01.2018,1.65931
15.01.2018,1.65762
16.01.2018,1.65819
17.01.2018,1.66114
18.01.2018,1.66482
19.01.2018,1.6634
20.01.2018,1.6634
21.01.2018,1.6634
22.01.2018,1.66256
23.01.2018,1.66044
24.01.2018,1.66666
25.01.2018,1.67451
26.01.2018,1.68142
27.01.2018,1.68142
28.01.2018,1.68142
29.01.2018,1.69146
30.01.2018,1.68766
31.01.2018,1.68157
01.02.2018,1.68562
02.02.2018,1.68664
03.02.2018,1.68664
04.02.2018,1.68664
05.02.2018,1.68621
06.02.2018,1.69029
07.02.2018,1.68461
08.02.2018,1.69263
09.02.2018,1.70072
10.02.2018,1.70072
11.02.2018,1.70072
12.02.2018,1.70028
13.02.2018,1.69747
14.02.2018,1.69792
15.02.2018,1.69409
16.02.2018,1.69762
17.02.2018,1.69762
18.02.2018,1.69762
19.02.2018,1.6988
20.02.2018,1.69527
21.02.2018,1.69321
22.02.2018,1.69954
23.02.2018,1.69998
24.02.2018,1.69998
25.02.2018,1.69998
26.02.2018,1.6963
27.02.2018,1.69497
28.02.2018,1.69777
01.03.2018,1.69792
02.03.2018,1.69895
03.03.2018,1.69895
04.03.2018,1.69895
05.03.2018,1.69895
06.03.2018,1.68229
07.03.2018,1.67552
08.03.2018,1.66723
09.03.2018,1.67236
10.03.2018,1.67236
11.03.2018,1.67236
12.03.2018,1.67437
13.03.2018,1.67308
14.03.2018,1.67108
15.03.2018,1.67322
16.03.2018,1.67136
17.03.2018,1.67136
18.03.2018,1.67136
19.03.2018,1.66922
20.03.2018,1.66865
21.03.2018,1.67036
22.03.2018,1.6758
23.03.2018,1.67122
24.03.2018,1.67122
25.03.2018,1.67122
26.03.2018,1.6661
27.03.2018,1.66256
28.03.2018,1.65734
29.03.2018,1.66044
30.03.2018,1.66044
31.03.2018,1.66044
01.04.2018,1.66044
02.04.2018,1.66044
03.04.2018,1.661
04.04.2018,1.66086
05.04.2018,1.65805
06.04.2018,1.65805
07.04.2018,1.65805
08.04.2018,1.65805
09.04.2018,1.65805
10.04.2018,1.65861
11.04.2018,1.64979
12.04.2018,1.64688
13.04.2018,1.64993
14.04.2018,1.64993
15.04.2018,1.64993
16.04.2018,1.6466
17.04.2018,1.64245
18.04.2018,1.63272
19.04.2018,1.63312
20.04.2018,1.63394
21.04.2018,1.63394
22.04.2018,1.63394
23.04.2018,1.63791
24.04.2018,1.6375
25.04.2018,1.63176
26.04.2018,1.63312
27.04.2018,1.63531
28.04.2018,1.63531
29.04.2018,1.63531
30.04.2018,1.63422
01.05.2018,1.63422
02.05.2018,1.63572
03.05.2018,1.63558
04.05.2018,1.63668
05.05.2018,1.63668
06.05.2018,1.63668
07.05.2018,1.63668
08.05.2018,1.64273
09.05.2018,1.64425
10.05.2018,1.64245
11.05.2018,1.63901
12.05.2018,1.63901
13.05.2018,1.63901
14.05.2018,1.63463
15.05.2018,1.64217
16.05.2018,1.65861
17.05.2018,1.65482
18.05.2018,1.66128
19.05.2018,1.66128
20.05.2018,1.66128
21.05.2018,1.66411
22.05.2018,1.66624
23.05.2018,1.68635
24.05.2018,1.68635
25.05.2018,1.68708
26.05.2018,1.68708
27.05.2018,1.68708
28.05.2018,1.68941
29.05.2018,1.69821
30.05.2018,1.6988
31.05.2018,1.69689
01.06.2018,1.69615
02.06.2018,1.69615
03.06.2018,1.69615
04.06.2018,1.69395
05.06.2018,1.69851
06.06.2018,1.68186
07.06.2018,1.68417
08.06.2018,1.69014
09.06.2018,1.69014
10.06.2018,1.69014
11.06.2018,1.68157
12.06.2018,1.68388
13.06.2018,1.68374
14.06.2018,1.68824
15.06.2018,1.6897
