Date,Exchange Rate
01.01.2001,1.28403
02.01.2001,1.28521
03.01.2001,1.28504
04.01.2001,1.28529
05.01.2001,1.27916
06.01.2001,1.27916
07.01.2001,1.27916
08.01.2001,1.28075
09.01.2001,1.28403
10.01.2001,1.2831
11.01.2001,1.27632
12.01.2001,1.2692
13.01.2001,1.2692
14.01.2001,1.2692
15.01.2001,1.2678
16.01.2001,1.27126
17.01.2001,1.27217
18.01.2001,1.27974
19.01.2001,1.281
20.01.2001,1.281
21.01.2001,1.281
22.01.2001,1.27499
23.01.2001,1.27698
24.01.2001,1.2764
25.01.2001,1.28276
26.01.2001,1.28016
27.01.2001,1.28016
28.01.2001,1.28016
29.01.2001,1.28436
30.01.2001,1.28639
31.01.2001,1.27815
01.02.2001,1.27607
02.02.2001,1.27192
03.02.2001,1.27192
04.02.2001,1.27192
05.02.2001,1.27142
06.02.2001,1.27126
07.02.2001,1.27068
08.02.2001,1.27732
09.02.2001,1.27432
10.02.2001,1.27432
11.02.2001,1.27432
12.02.2001,1.27258
13.02.2001,1.27233
14.02.2001,1.27374
15.02.2001,1.27707
16.02.2001,1.2725
17.02.2001,1.2725
18.02.2001,1.2725
19.02.2001,1.27316
20.02.2001,1.27407
21.02.2001,1.27324
22.02.2001,1.2769
23.02.2001,1.27549
24.02.2001,1.27549
25.02.2001,1.27549
26.02.2001,1.27524
27.02.2001,1.27266
28.02.2001,1.2687
01.03.2001,1.26911
02.03.2001,1.27175
03.03.2001,1.27175
04.03.2001,1.27175
05.03.2001,1.272
06.03.2001,1.27225
07.03.2001,1.27233
08.03.2001,1.26854
09.03.2001,1.26747
10.03.2001,1.26747
11.03.2001,1.26747
12.03.2001,1.26895
13.03.2001,1.27217
14.03.2001,1.27324
15.03.2001,1.27109
16.03.2001,1.27275
17.03.2001,1.27275
18.03.2001,1.27275
19.03.2001,1.27382
20.03.2001,1.27682
21.03.2001,1.27515
22.03.2001,1.27974
23.03.2001,1.27673
24.03.2001,1.27673
25.03.2001,1.27673
26.03.2001,1.27599
27.03.2001,1.27441
28.03.2001,1.27799
29.03.2001,1.28016
30.03.2001,1.28075
31.03.2001,1.28075
01.04.2001,1.28075
02.04.2001,1.28134
03.04.2001,1.28066
04.04.2001,1.28134
05.04.2001,1.27907
06.04.2001,1.28033
07.04.2001,1.28033
08.04.2001,1.28033
09.04.2001,1.27891
10.04.2001,1.28041
11.04.2001,1.2847
12.04.2001,1.28809
13.04.2001,1.28809
14.04.2001,1.28809
15.04.2001,1.28809
16.04.2001,1.28809
17.04.2001,1.28462
18.04.2001,1.27957
19.04.2001,1.27916
20.04.2001,1.2774
21.04.2001,1.2774
22.04.2001,1.2774
23.04.2001,1.2774
24.04.2001,1.27983
25.04.2001,1.27665
26.04.2001,1.27549
27.04.2001,1.27184
28.04.2001,1.27184
29.04.2001,1.27184
30.04.2001,1.27184
01.05.2001,1.27184
02.05.2001,1.2687
03.05.2001,1.26845
04.05.2001,1.26722
05.05.2001,1.26722
06.05.2001,1.26722
07.05.2001,1.26739
08.05.2001,1.26845
09.05.2001,1.26994
10.05.2001,1.26969
11.05.2001,1.27391
12.05.2001,1.27391
13.05.2001,1.27391
14.05.2001,1.27607
15.05.2001,1.27673
16.05.2001,1.2759
17.05.2001,1.27582
18.05.2001,1.2749
19.05.2001,1.2749
20.05.2001,1.2749
21.05.2001,1.27698
22.05.2001,1.2769
23.05.2001,1.28092
24.05.2001,1.28092
25.05.2001,1.28092
26.05.2001,1.28092
27.05.2001,1.28092
28.05.2001,1.28066
29.05.2001,1.28167
30.05.2001,1.28234
31.05.2001,1.28622
01.06.2001,1.28597
02.06.2001,1.28597
03.06.2001,1.28597
04.06.2001,1.28521
05.06.2001,1.29166
06.06.2001,1.28834
07.06.2001,1.28369
08.06.2001,1.28512
09.06.2001,1.28512
10.06.2001,1.28512
11.06.2001,1.28436
12.06.2001,1.28487
13.06.2001,1.27999
14.06.2001,1.28218
15.06.2001,1.28209
16.06.2001,1.28209
17.06.2001,1.28209
18.06.2001,1.27899
19.06.2001,1.27832
20.06.2001,1.28268
21.06.2001,1.28639
22.06.2001,1.28944
23.06.2001,1.28944
24.06.2001,1.28944
25.06.2001,1.28656
26.06.2001,1.28487
27.06.2001,1.28479
28.06.2001,1.28732
29.06.2001,1.28436
30.06.2001,1.28436
01.07.2001,1.28436
02.07.2001,1.28597
03.07.2001,1.28369
04.07.2001,1.28724
05.07.2001,1.28538
06.07.2001,1.28504
07.07.2001,1.28504
08.07.2001,1.28504
09.07.2001,1.28707
10.07.2001,1.28352
11.07.2001,1.28724
12.07.2001,1.292
13.07.2001,1.29371
14.07.2001,1.29371
15.07.2001,1.29371
16.07.2001,1.29226
17.07.2001,1.29345
18.07.2001,1.30042
19.07.2001,1.29783
20.07.2001,1.29714
21.07.2001,1.29714
22.07.2001,1.29714
23.07.2001,1.29912
24.07.2001,1.29835
25.07.2001,1.29921
26.07.2001,1.29465
27.07.2001,1.29688
28.07.2001,1.29688
29.07.2001,1.29688
30.07.2001,1.29405
31.07.2001,1.29508
01.08.2001,1.29474
02.08.2001,1.29577
03.08.2001,1.29731
04.08.2001,1.29731
05.08.2001,1.29731
06.08.2001,1.29731
07.08.2001,1.29869
08.08.2001,1.29878
09.08.2001,1.29895
10.08.2001,1.2938
11.08.2001,1.2938
12.08.2001,1.2938
13.08.2001,1.29191
14.08.2001,1.29055
15.08.2001,1.28809
16.08.2001,1.28732
17.08.2001,1.28817
18.08.2001,1.28817
19.08.2001,1.28817
20.08.2001,1.28783
21.08.2001,1.28961
22.08.2001,1.28681
23.08.2001,1.28724
24.08.2001,1.28732
25.08.2001,1.28732
26.08.2001,1.28732
27.08.2001,1.28724
28.08.2001,1.28961
29.08.2001,1.28944
30.08.2001,1.28919
31.08.2001,1.2897
01.09.2001,1.2897
02.09.2001,1.2897
03.09.2001,1.29047
04.09.2001,1.29089
05.09.2001,1.29517
06.09.2001,1.29517
07.09.2001,1.29517
08.09.2001,1.29517
09.09.2001,1.29517
10.09.2001,1.2914
11.09.2001,1.29132
12.09.2001,1.30128
13.09.2001,1.30042
14.09.2001,1.30528
15.09.2001,1.30528
16.09.2001,1.30528
17.09.2001,1.3144
18.09.2001,1.32258
19.09.2001,1.31839
20.09.2001,1.32734
21.09.2001,1.35221
22.09.2001,1.35221
23.09.2001,1.35221
24.09.2001,1.33943
25.09.2001,1.33961
26.09.2001,1.32195
27.09.2001,1.32053
28.09.2001,1.325
29.09.2001,1.325
30.09.2001,1.325
01.10.2001,1.3216
02.10.2001,1.32124
03.10.2001,1.31759
04.10.2001,1.31653
05.10.2001,1.31493
06.10.2001,1.31493
07.10.2001,1.31493
08.10.2001,1.32491
09.10.2001,1.32026
10.10.2001,1.31919
11.10.2001,1.31688
12.10.2001,1.31928
13.10.2001,1.31928
14.10.2001,1.31928
15.10.2001,1.32365
16.10.2001,1.3207
17.10.2001,1.31794
18.10.2001,1.32329
19.10.2001,1.32356
20.10.2001,1.32356
21.10.2001,1.32356
22.10.2001,1.32563
23.10.2001,1.32231
24.10.2001,1.32169
25.10.2001,1.32338
26.10.2001,1.32635
27.10.2001,1.32635
28.10.2001,1.32635
29.10.2001,1.32707
30.10.2001,1.33023
31.10.2001,1.33213
01.11.2001,1.32824
02.11.2001,1.3268
03.11.2001,1.3268
04.11.2001,1.3268
05.11.2001,1.32932
06.11.2001,1.32914
07.11.2001,1.33013
08.11.2001,1.3324
09.11.2001,1.33349
10.11.2001,1.33349
11.11.2001,1.33349
12.11.2001,1.3365
13.11.2001,1.33458
14.11.2001,1.33041
15.11.2001,1.32968
16.11.2001,1.33285
17.11.2001,1.33285
18.11.2001,1.33285
19.11.2001,1.33495
20.11.2001,1.34145
21.11.2001,1.34209
22.11.2001,1.34016
23.11.2001,1.33805
24.11.2001,1.33805
25.11.2001,1.33805
26.11.2001,1.33385
27.11.2001,1.33586
28.11.2001,1.3409
29.11.2001,1.33641
30.11.2001,1.32833
01.12.2001,1.32833
02.12.2001,1.32833
03.12.2001,1.32761
04.12.2001,1.32815
05.12.2001,1.32626
06.12.2001,1.3268
