Date,Exchange Rate
01.01.2021,1.59386
02.01.2021,1.59386
03.01.2021,1.59386
04.01.2021,1.59062
05.01.2021,1.59386
06.01.2021,1.58521
07.01.2021,1.59321
08.01.2021,1.5966
09.01.2021,1.5966
10.01.2021,1.5966
11.01.2021,1.60802
12.01.2021,1.60828
13.01.2021,1.60762
14.01.2021,1.61319
15.01.2021,1.61332
16.01.2021,1.61332
17.01.2021,1.61332
18.01.2021,1.62121
19.01.2021,1.61212
20.01.2021,1.61625
21.01.2021,1.60868
22.01.2021,1.60868
23.01.2021,1.60868
24.01.2021,1.60868
25.01.2021,1.60947
26.01.2021,1.61066
27.01.2021,1.61452
28.01.2021,1.61759
29.01.2021,1.61159
30.01.2021,1.61159
31.01.2021,1.61159
01.02.2021,1.61853
02.02.2021,1.6239
03.02.2021,1.62755
04.02.2021,1.6304
05.02.2021,1.63217
06.02.2021,1.63217
07.02.2021,1.63217
08.02.2021,1.62647
09.02.2021,1.61585
10.02.2021,1.61279
11.02.2021,1.61013
12.02.2021,1.61532
13.02.2021,1.61532
14.02.2021,1.61532
15.02.2021,1.61252
16.02.2021,1.61066
17.02.2021,1.62175
18.02.2021,1.61853
19.02.2021,1.6112
20.02.2021,1.6112
21.02.2021,1.6112
22.02.2021,1.61199
23.02.2021,1.61066
24.02.2021,1.61027
25.02.2021,1.59986
26.02.2021,1.61359
27.02.2021,1.61359
28.02.2021,1.61359
01.03.2021,1.62269
02.03.2021,1.62606
03.03.2021,1.62606
04.03.2021,1.62525
05.03.2021,1.63832
06.03.2021,1.63832
07.03.2021,1.63832
08.03.2021,1.64826
09.03.2021,1.64438
10.03.2021,1.64466
11.03.2021,1.63408
12.03.2021,1.63901
13.03.2021,1.63901
14.03.2021,1.63901
15.03.2021,1.6408
16.03.2021,1.63997
17.03.2021,1.64259
18.03.2021,1.6419
19.03.2021,1.6448
20.03.2021,1.6448
21.03.2021,1.6448
22.03.2021,1.63997
23.03.2021,1.64591
24.03.2021,1.65398
25.03.2021,1.6572
26.03.2021,1.66002
27.03.2021,1.66002
28.03.2021,1.66002
29.03.2021,1.65973
30.03.2021,1.66581
31.03.2021,1.66809
01.04.2021,1.6651
02.04.2021,1.6651
03.04.2021,1.6651
04.04.2021,1.6651
05.04.2021,1.6651
06.04.2021,1.6558
07.04.2021,1.64577
08.04.2021,1.64729
09.04.2021,1.64521
10.04.2021,1.64521
11.04.2021,1.64521
12.04.2021,1.643
13.04.2021,1.64411
14.04.2021,1.63476
15.04.2021,1.63394
16.04.2021,1.63176
17.04.2021,1.63176
18.04.2021,1.63176
19.04.2021,1.62512
20.04.2021,1.62296
21.04.2021,1.62891
22.04.2021,1.62363
23.04.2021,1.62094
24.04.2021,1.62094
25.04.2021,1.62094
26.04.2021,1.61839
27.04.2021,1.61799
28.04.2021,1.62041
29.04.2021,1.61252
30.04.2021,1.61252
01.05.2021,1.61252
02.05.2021,1.61252
03.05.2021,1.61252
04.05.2021,1.61252
05.05.2021,1.62918
06.05.2021,1.62918
07.05.2021,1.62188
08.05.2021,1.62188
09.05.2021,1.62188
10.05.2021,1.60722
11.05.2021,1.60709
12.05.2021,1.61399
13.05.2021,1.61893
14.05.2021,1.61332
15.05.2021,1.61332
16.05.2021,1.61332
17.05.2021,1.61066
18.05.2021,1.60025
19.05.2021,1.60156
20.05.2021,1.60275
21.05.2021,1.60472
22.05.2021,1.60472
23.05.2021,1.60472
24.05.2021,1.60472
25.05.2021,1.59477
26.05.2021,1.59934
27.05.2021,1.6034
28.05.2021,1.6108
29.05.2021,1.6108
30.05.2021,1.6108
31.05.2021,1.60301
01.06.2021,1.59986
02.06.2021,1.60498
03.06.2021,1.60485
04.06.2021,1.61412
05.06.2021,1.61412
06.06.2021,1.61412
07.06.2021,1.60815
08.06.2021,1.60551
09.06.2021,1.6038
10.06.2021,1.60656
11.06.2021,1.61306
12.06.2021,1.61306
13.06.2021,1.61306
14.06.2021,1.61479
15.06.2021,1.61532
16.06.2021,1.61319
17.06.2021,1.63846
18.06.2021,1.64383
19.06.2021,1.64383
20.06.2021,1.64383
21.06.2021,1.6448
22.06.2021,1.64438
23.06.2021,1.63654
24.06.2021,1.6386
25.06.2021,1.63668
26.06.2021,1.63668
27.06.2021,1.63668
28.06.2021,1.64217
29.06.2021,1.64521
30.06.2021,1.64577
01.07.2021,1.64577
02.07.2021,1.65426
03.07.2021,1.65426
04.07.2021,1.65426
05.07.2021,1.64826
06.07.2021,1.65216
07.07.2021,1.65314
08.07.2021,1.65216
09.07.2021,1.64938
10.07.2021,1.64938
11.07.2021,1.64938
12.07.2021,1.65021
13.07.2021,1.65133
14.07.2021,1.6558
15.07.2021,1.65622
16.07.2021,1.6572
17.07.2021,1.6572
18.07.2021,1.6572
19.07.2021,1.66227
20.07.2021,1.661
21.07.2021,1.66143
22.07.2021,1.661
23.07.2021,1.66213
24.07.2021,1.66213
25.07.2021,1.66213
26.07.2021,1.65931
27.07.2021,1.65608
28.07.2021,1.6565
29.07.2021,1.64729
30.07.2021,1.6448
31.07.2021,1.6448
01.08.2021,1.6448
02.08.2021,1.64549
03.08.2021,1.64563
04.08.2021,1.64896
05.08.2021,1.65049
06.08.2021,1.6565
07.08.2021,1.6565
08.08.2021,1.6565
09.08.2021,1.66298
10.08.2021,1.66851
11.08.2021,1.66908
12.08.2021,1.6661
13.08.2021,1.66241
14.08.2021,1.66241
15.08.2021,1.66241
16.08.2021,1.66143
17.08.2021,1.66213
18.08.2021,1.66837
19.08.2021,1.67222
20.08.2021,1.6758
21.08.2021,1.6758
22.08.2021,1.6758
23.08.2021,1.66908
24.08.2021,1.66595
25.08.2021,1.66652
26.08.2021,1.66213
27.08.2021,1.66298
28.08.2021,1.66298
29.08.2021,1.66298
30.08.2021,1.65734
31.08.2021,1.65272
01.09.2021,1.6551
02.09.2021,1.65105
03.09.2021,1.64743
04.09.2021,1.64743
05.09.2021,1.64743
06.09.2021,1.64743
07.09.2021,1.6491
08.09.2021,1.6537
09.09.2021,1.65216
10.09.2021,1.65174
11.09.2021,1.65174
12.09.2021,1.65174
13.09.2021,1.6603
14.09.2021,1.65552
15.09.2021,1.65412
16.09.2021,1.6627
17.09.2021,1.6603
18.09.2021,1.6603
19.09.2021,1.6603
20.09.2021,1.67008
21.09.2021,1.66624
22.09.2021,1.66624
23.09.2021,1.66951
24.09.2021,1.66894
25.09.2021,1.66894
26.09.2021,1.66894
27.09.2021,1.67194
28.09.2021,1.6748
29.09.2021,1.67825
30.09.2021,1.68912
01.10.2021,1.68606
02.10.2021,1.68606
03.10.2021,1.68606
04.10.2021,1.68084
05.10.2021,1.68577
06.10.2021,1.69453
07.10.2021,1.6916
08.10.2021,1.69058
09.10.2021,1.69058
10.10.2021,1.69058
11.10.2021,1.68985
12.10.2021,1.69263
13.10.2021,1.6916
14.10.2021,1.68577
15.10.2021,1.68577
16.10.2021,1.68577
17.10.2021,1.68577
18.10.2021,1.68548
19.10.2021,1.6781
20.10.2021,1.68272
21.10.2021,1.6807
22.10.2021,1.68171
23.10.2021,1.68171
24.10.2021,1.68171
25.10.2021,1.68562
26.10.2021,1.68345
27.10.2021,1.68359
28.10.2021,1.68708
29.10.2021,1.67954
30.10.2021,1.67954
31.10.2021,1.67954
01.11.2021,1.68926
02.11.2021,1.68562
03.11.2021,1.68926
04.11.2021,1.69058
05.11.2021,1.69792
06.11.2021,1.69792
07.11.2021,1.69792
08.11.2021,1.68912
09.11.2021,1.68941
10.11.2021,1.69219
11.11.2021,1.70666
12.11.2021,1.70845
13.11.2021,1.70845
14.11.2021,1.70845
15.11.2021,1.70904
16.11.2021,1.72047
17.11.2021,1.72838
18.11.2021,1.72396
19.11.2021,1.73528
20.11.2021,1.73528
21.11.2021,1.73528
22.11.2021,1.7342
23.11.2021,1.73713
24.11.2021,1.74534
25.11.2021,1.7427
26.11.2021,1.7322
27.11.2021,1.7322
28.11.2021,1.7322
29.11.2021,1.7322
30.11.2021,1.72123
