Date,Exchange Rate
01.01.2021,1.25109
02.01.2021,1.25109
03.01.2021,1.25109
04.01.2021,1.25205
05.01.2021,1.24965
06.01.2021,1.25053
07.01.2021,1.25366
08.01.2021,1.25833
09.01.2021,1.25833
10.01.2021,1.25833
11.01.2021,1.25769
12.01.2021,1.26101
13.01.2021,1.26289
14.01.2021,1.27159
15.01.2021,1.26895
16.01.2021,1.26895
17.01.2021,1.26895
18.01.2021,1.26895
19.01.2021,1.26689
20.01.2021,1.27175
21.01.2021,1.27457
22.01.2021,1.26525
23.01.2021,1.26525
24.01.2021,1.26525
25.01.2021,1.26517
26.01.2021,1.2664
27.01.2021,1.26566
28.01.2021,1.25664
29.01.2021,1.2602
30.01.2021,1.2602
31.01.2021,1.2602
01.02.2021,1.26395
02.02.2021,1.26821
03.02.2021,1.27225
04.02.2021,1.27349
05.02.2021,1.27465
06.02.2021,1.27465
07.02.2021,1.27465
08.02.2021,1.27308
09.02.2021,1.26887
10.02.2021,1.27051
11.02.2021,1.27134
12.02.2021,1.26854
13.02.2021,1.26854
14.02.2021,1.26854
15.02.2021,1.27449
16.02.2021,1.27291
17.02.2021,1.27799
18.02.2021,1.27774
19.02.2021,1.27774
20.02.2021,1.27774
21.02.2021,1.27774
22.02.2021,1.27599
23.02.2021,1.27673
24.02.2021,1.28117
25.02.2021,1.28192
26.02.2021,1.27574
27.02.2021,1.27574
28.02.2021,1.27574
01.03.2021,1.2805
02.03.2021,1.28462
03.03.2021,1.28462
04.03.2021,1.28563
05.03.2021,1.29013
06.03.2021,1.29013
07.03.2021,1.29013
08.03.2021,1.30085
09.03.2021,1.30476
10.03.2021,1.30033
11.03.2021,1.29947
12.03.2021,1.30606
13.03.2021,1.30606
14.03.2021,1.30606
15.03.2021,1.31493
16.03.2021,1.31555
17.03.2021,1.31688
18.03.2021,1.31937
19.03.2021,1.31467
20.03.2021,1.31467
21.03.2021,1.31467
22.03.2021,1.31237
23.03.2021,1.3093
24.03.2021,1.31405
25.03.2021,1.31715
26.03.2021,1.32026
27.03.2021,1.32026
28.03.2021,1.32026
29.03.2021,1.31857
30.03.2021,1.32026
31.03.2021,1.32312
