02.12.2024,1.86145
03.12.2024,1.86057
04.12.2024,1.86412
05.12.2024,1.85563
06.12.2024,1.84844
09.12.2024,1.85071
10.12.2024,1.85792
11.12.2024,1.86145
12.12.2024,1.86429
13.12.2024,1.85951
16.12.2024,1.86305
17.12.2024,1.86323
18.12.2024,1.86341
19.12.2024,1.88151
20.12.2024,1.88242
23.12.2024,1.88187
27.12.2024,1.8743
30.12.2024,1.87268
31.12.2024,1.8826
